Bucketed Score,Intersection,Lat,Long,Raw Score,Accidents,Traffic
7.0,Thomas Street,40.716301,-74.006166,0.0027,4,1501
7.0,East 121st Street & Park Avenue,40.8024388,-73.9407754,0.0027,27,10138
7.0,East 115th Street & Park Avenue,40.7985522,-73.9436121,0.0027,35,13174
7.0,Frederick Douglass Boulevard & West 118th Street,40.8057298,-73.9544228,0.0027,43,16186
7.0,Nagle Avenue,40.8593942,-73.9307617,0.0027,1,377
7.0,3rd Avenue & East 103rd Street,40.7896375,-73.9460871,0.0026,30,11327
7.0,East 125th Street & Lexington Avenue,40.8043853,-73.9374246,0.0026,242,91700
7.0,East 104th Street & Park Avenue,40.7916669,-73.948981,0.0026,36,13648
7.0,Bradhurst Avenue,40.824555,-73.941956,0.0026,5,1902
7.0,Malcolm X Boulevard & West 132nd Street,40.8122349,-73.9423303,0.0026,9,3433
7.0,Orchard Street & Rivington Street,40.7203062,-73.9891101,0.0026,48,18347
7.0,Old Broadway & West 131st Street,40.81848,-73.955294,0.0026,16,6122
7.0,East 117th Street & Pleasant Avenue,40.795732,-73.93266,0.0026,54,20671
7.0,5th Avenue & East 103rd Street,40.792347,-73.952522,0.0026,13,4978
7.0,East Houston Street,40.72311,-73.9894345,0.0026,60,22979
7.0,Canal Street & West Broadway,40.7213697,-74.0046175,0.0026,189,72603
7.0,Gold Street & John Street,40.708227,-74.006531,0.0026,30,11550
7.0,Church Street & Park Place,40.7132584,-74.0092662,0.0026,52,20022
7.0,3rd Avenue & East 57th Street,40.7602599,-73.9675384,0.0026,400,154121
7.0,Broadway & West 162nd Street,40.8372479,-73.9427349,0.0026,2,771
7.0,Grand Street & Varick Street,40.7231321,-74.0062154,0.0026,47,18122
7.0,2nd Avenue & East 65th Street,40.7643653,-73.9616082,0.0026,141,54411
7.0,Grand Street & Mott Street,40.7190526,-73.9964743,0.0026,73,28189
7.0,Broadway & West 40th Street,40.7543309,-73.9868863,0.0026,49,18941
7.0,Adam Clayton Powell Jr. Boulevard & West 121st Street,40.8064455,-73.9502721,0.0026,3,1165
7.0,Baruch Place & East Houston Street,40.7190791,-73.9763914,0.0026,54,21000
7.0,Bank Street & Washington Street,40.736188,-74.008322,0.0026,13,5056
7.0,Front Street & John Street,40.706407,-74.004558,0.0026,8,3114
7.0,10th Avenue & West 40th Street,40.7583353,-73.996414,0.0026,165,64314
7.0,East Houston Street & Elizabeth Street,40.7243769,-73.9934975,0.0026,78,30487
7.0,Manhattan Avenue & Saint Nicholas Avenue,40.810094,-73.953079,0.0026,32,12510
7.0,South Street,40.7098057,-73.9919574,0.0026,50,19547
7.0,3rd Avenue & East 99th Street,40.7871093,-73.9479326,0.0026,44,17214
7.0,Central Park West & West 103rd Street,40.7961147,-73.9614473,0.0026,25,9801
7.0,Broadway & West 48th Street,40.7601058,-73.9848067,0.0025,101,39634
7.0,Avenue C & East 5th Street,40.7228841,-73.9797155,0.0025,33,12978
7.0,West 107th Street & West End Avenue,40.8023277,-73.9681101,0.0025,8,3151
7.0,Madison Street & Oliver Street,40.7119727,-73.9977747,0.0025,16,6311
7.0,Dyckman Street & Payson Avenue,40.866743,-73.928722,0.0025,36,14208
7.0,Amsterdam Avenue & West 102nd Street,40.7978699,-73.9675747,0.0025,20,7919
7.0,East 58th Street & Queensboro Bridge Approach,40.7596362,-73.9639971,0.0025,13,5186
7.0,Madison Avenue,40.803194,-73.942567,0.0025,17,6784
7.0,Kenmare Street & Mulberry Street,40.721173,-73.996575,0.0025,74,29671
7.0,Broadway & West 69th Street,40.776264,-73.9820207,0.0025,43,17257
7.0,Delancey Street & Lewis Street,40.7154372,-73.9792045,0.0025,23,9237
7.0,10th Avenue & West 37th Street,40.7564882,-73.9977608,0.0025,137,55041
7.0,Amsterdam Avenue & West 114th Street,40.8055105,-73.9619961,0.0025,50,20111
7.0,7th Avenue South,40.7332211,-74.0030502,0.0025,39,15721
7.0,Riverside Drive & West 76th Street,40.7831868,-73.9844671,0.0025,18,7257
7.0,8th Avenue & West 42nd Street,40.7572335,-73.9897914,0.0025,548,221318
7.0,2nd Avenue & East 96th Street,40.7842389,-73.9470669,0.0025,196,79159
7.0,Eldridge Street & Grand Street,40.7176586,-73.9922221,0.0025,32,12959
7.0,Morningside Avenue & West 122nd Street,40.809429,-73.95543,0.0025,9,3645
7.0,9th Avenue & West 31st Street,40.7515002,-73.997716,0.0025,102,41439
7.0,Amsterdam Avenue & West 115th Street,40.8061332,-73.9615414,0.0025,19,7728
7.0,Amsterdam Avenue & West 105th Street,40.7997572,-73.9661968,0.0025,33,13438
7.0,3rd Avenue & East 111th Street,40.794776,-73.942336,0.0024,39,15989
7.0,Baxter Street & Walker Street,40.71733,-73.999449,0.0024,25,10329
7.0,Malcolm X Boulevard & West 125th Street,40.8077463,-73.9454127,0.0024,254,105152
7.0,Attorney Street & East Houston Street,40.7211522,-73.9830338,0.0024,38,15733
7.0,Adam Clayton Powell Jr. Boulevard & West 131st Street,40.8127862,-73.9456596,0.0024,4,1658
7.0,West 100th Street & West End Avenue,40.7978216,-73.9713467,0.0024,35,14515
7.0,Hudson Street & Laight Street,40.7226441,-74.0081187,0.0024,39,16217
7.0,Riverside Drive,40.8162242,-73.9619948,0.0024,15,6242
7.0,Broadway & West 75th Street,40.7809783,-73.9812259,0.0024,61,25397
7.0,Amsterdam Avenue & West 100th Street,40.7966412,-73.9684718,0.0024,54,22612
7.0,1st Avenue & East 20th Street,40.7350189,-73.9798823,0.0024,175,73337
7.0,Bethune Street & Washington Street,40.736961,-74.008254,0.0024,29,12186
7.0,9th Avenue & West 16th Street,40.7422885,-74.0044325,0.0024,174,73126
7.0,Saint Nicholas Avenue,40.813159,-73.95035,0.0024,25,10512
7.0,East 115th Street & Madison Avenue,40.7992849,-73.9453606,0.0024,50,21105
7.0,Manhattan Avenue & West 117th Street,40.8056974,-73.9563031,0.0024,14,5925
7.0,Canal Street,40.7240219,-74.0084406,0.0024,27,11437
7.0,Broadway & Broome Street,40.721792,-73.999853,0.0024,88,37288
7.0,Broadway & West 108th Street,40.8028991,-73.9675075,0.0024,58,24605
7.0,3rd Avenue & East 59th Street,40.761555,-73.9665764,0.0024,384,163203
7.0,2nd Avenue & East 37th Street,40.7466699,-73.9744848,0.0024,199,84655
7.0,9th Avenue & West 15th Street,40.7416415,-74.0048213,0.0023,119,50783
7.0,Amsterdam Avenue,40.776636,-73.9830749,0.0023,21,8964
7.0,East Houston Street & Ludlow Street,40.7224093,-73.9871646,0.0023,105,44825
7.0,Broadway & West 94th Street,40.7933183,-73.9726638,0.0023,48,20526
7.0,East 61st Street,40.759667,-73.9582334,0.0023,5,2139
7.0,Columbus Avenue & West 106th Street,40.7992369,-73.962876,0.0023,58,24820
7.0,Ann Street & Broadway,40.7113899,-74.0086338,0.0023,91,38970
7.0,Convent Avenue & West 133rd Street,40.817221,-73.952273,0.0023,14,5998
7.0,Howard Street & Lafayette Street,40.719193,-73.999841,0.0023,27,11574
7.0,Broadway & West 93rd Street,40.792701,-73.9731263,0.0023,45,19293
7.0,Broadway & West 67th Street,40.7746427,-73.98209,0.0023,69,29628
7.0,6th Avenue & York Street,40.721025,-74.005248,0.0023,19,8164
7.0,Broadway,40.8596364,-73.9312076,0.0023,1,430
7.0,Broadway,40.707452,-74.011947,0.0023,59,25383
7.0,New York Plaza & State Street Plaza,40.7024415,-74.0128371,0.0023,43,18501
7.0,Maiden Lane & Water Street,40.706142,-74.006021,0.0023,63,27165
7.0,Dyer Avenue (North),40.7570939,-73.9952445,0.0023,2,863
7.0,Maiden Lane & William Street,40.7079881,-74.0080159,0.0023,35,15104
7.0,2nd Avenue & East 86th Street,40.777887,-73.9517388,0.0023,147,63446
7.0,East 107th Street & Park Avenue,40.793539,-73.9472706,0.0023,19,8209
7.0,Grand Street & Orchard Street,40.7172018,-73.9907057,0.0023,30,12987
7.0,Broadway & West 148th Street,40.8284141,-73.949184,0.0023,3,1300
7.0,Broadway & West 212th Street,40.868482,-73.918561,0.0023,33,14330
7.0,Columbus Avenue & West 73rd Street,40.7781007,-73.9782916,0.0023,58,25193
7.0,Broome Street & Mercer Street,40.722183,-74.000657,0.0023,38,16520
7.0,Murray Street & West Broadway,40.714383,-74.010128,0.0023,32,13947
7.0,Centre Street & Walker Street,40.717619,-74.000274,0.0023,43,18801
7.0,Broadway & Reade Street,40.7146812,-74.0058865,0.0023,54,23664
7.0,Adam Clayton Powell Jr. Boulevard & West 115th Street,40.8025882,-73.9531095,0.0023,5,2194
7.0,7th Avenue & West 42nd Street,40.7560361,-73.9869489,0.0023,353,155212
7.0,5th Avenue & East 64th Street,40.767394,-73.970728,0.0023,37,16275
7.0,East Houston Street & Suffolk Street,40.7217949,-73.9846443,0.0023,30,13232
7.0,East 15th Street,40.732699,-73.983646,0.0023,19,8384
7.0,Hudson Street,40.7213301,-74.0083433,0.0023,25,11099
7.0,10th Avenue & West 23rd Street,40.74769,-74.004168,0.0023,167,74168
7.0,10th Avenue & West 29th Street,40.751445,-74.00143,0.0022,179,79663
7.0,Adam Clayton Powell Jr. Boulevard & West 122nd Street,40.8070725,-73.9498151,0.0022,3,1336
7.0,Morningside Drive,40.805435,-73.959826,0.0022,15,6685
7.0,Amsterdam Avenue & West 125th Street,40.81337,-73.956257,0.0022,283,126300
7.0,East 24th Street,40.7379447,-73.9789787,0.0022,4,1792
7.0,Dyer Avenue / West 30th Street,40.7542819,-73.9983187,0.0022,9,4033
7.0,FDR Drive,40.7845766,-73.9419969,0.0022,19,8518
7.0,Riverside Drive,40.822258,-73.956154,0.0022,29,13002
7.0,Greenwich Street & Park Place,40.714294,-74.011527,0.0022,20,9001
7.0,Bayard Street & Mulberry Street,40.715917,-73.9993216,0.0022,57,25719
7.0,East 106th Street & Madison Avenue,40.7936085,-73.9495061,0.0022,50,22562
7.0,2nd Avenue & East 36th Street,40.7460675,-73.974927,0.0022,389,175682
7.0,12th Avenue & West 125th Street,40.817955,-73.9603735,0.0022,6,2713
7.0,East Houston Street,40.7235019,-73.9902416,0.0022,4,1810
7.0,Amsterdam Avenue & West 97th Street,40.7947337,-73.9698644,0.0022,98,44421
7.0,8th Avenue & West 56th Street,40.7660319,-73.9833766,0.0022,175,79739
7.0,East 109th Street & Park Avenue,40.7948049,-73.9463469,0.0022,36,16469
7.0,Vesey Street & West Street,40.7137089,-74.0136813,0.0022,131,60045
7.0,East 17th Street,40.7339283,-73.9827491,0.0022,6,2754
7.0,East 34th Street & Park Avenue,40.7470478,-73.9812613,0.0022,157,72178
7.0,Broadway & West 63rd Street,40.7713558,-73.9820472,0.0022,78,35912
7.0,Cedar Street & Pearl Street,40.706375,-74.00713,0.0022,6,2763
7.0,Freedom Place,40.7778427,-73.9877533,0.0022,7,3227
7.0,11th Avenue & West 38th Street,40.7582984,-74.0001819,0.0022,68,31368
7.0,Duane Street & West Broadway,40.716587,-74.008378,0.0022,29,13382
7.0,5th Avenue & East 58th Street,40.763659,-73.973465,0.0022,174,80724
7.0,2nd Avenue & East 1st Street,40.7242892,-73.9908277,0.0021,117,54446
7.0,9th Avenue & West 34th Street,40.7534056,-73.9963236,0.0021,204,94981
7.0,East Houston Street & Lafayette Street,40.7250317,-73.99538,0.0021,145,67536
7.0,Greene Street & Washington Place,40.729776,-73.995308,0.0021,7,3262
7.0,Henry Hudson Parkway,40.8417546,-73.945439,0.0021,146,68090
7.0,Greene Street & Waverly Place,40.73035,-73.994822,0.0021,8,3733
7.0,Murray Street & West Street,40.7152193,-74.0132135,0.0021,210,98027
7.0,Thompson Street & Watts Street,40.723449,-74.00383,0.0021,29,13549
7.0,2nd Avenue & East 31st Street,40.742887,-73.977291,0.0021,74,34583
7.0,12th Avenue & West 56th Street,40.7707696,-73.9946797,0.0021,174,81411
7.0,Park Avenue,40.7896783,-73.950088,0.0021,15,7023
7.0,3rd Avenue & East 125th Street,40.8037216,-73.9358199,0.0021,193,90488
7.0,5th Avenue & East 62nd Street,40.766143,-73.971648,0.0021,38,17858
7.0,Crosby Street & Prince Street,40.72388,-73.996952,0.0021,58,27296
7.0,Chambers Street & Church Street,40.7149352,-74.0079521,0.0021,89,41913
7.0,East 125th Street & Park Avenue,40.8050028,-73.938904,0.0021,205,96641
7.0,Broome Street & Thompson Street,40.723682,-74.003635,0.0021,27,12770
7.0,11th Avenue & West 36th Street,40.7570856,-74.0010791,0.0021,56,26501
7.0,Old Slip,40.703813,-74.008325,0.0021,18,8520
7.0,3rd Avenue & East 101st Street,40.7883833,-73.9470027,0.0021,33,15640
7.0,Amsterdam Avenue & West 96th Street,40.7940493,-73.970364,0.0021,118,55946
7.0,Amsterdam Avenue & West 106th Street,40.8004313,-73.9657046,0.0021,34,16125
7.0,1st Avenue & East 14th Street,40.7313565,-73.982557,0.0021,235,111507
7.0,Broadway & Worth Street,40.7162869,-74.0045303,0.0021,71,33690
7.0,Avenue B & East 7th Street,40.725073,-73.981211,0.0021,47,22314
7.0,Adam Clayton Powell Jr. Boulevard & West 140th Street,40.8184403,-73.9413146,0.0021,6,2856
7.0,Broadway & West 79th Street,40.7838162,-73.9799051,0.0021,103,49054
7.0,Essex Street & Rivington Street,40.7198309,-73.9875431,0.0021,89,42459
7.0,Kenmare Street & Mott Street,40.720893,-73.995752,0.0021,82,39163
7.0,Saint Nicholas Avenue & West 127th Street,40.812008,-73.951506,0.0021,34,16295
7.0,3rd Avenue,40.7877536,-73.9474623,0.0021,33,15884
7.0,Bayard Street & Mott Street,40.7156298,-73.9984929,0.0021,62,29862
7.0,Broadway & Walker Street,40.7186389,-74.0025285,0.0021,64,30856
7.0,3rd Avenue & East 9th Street,40.7301334,-73.9894829,0.0021,85,40986
7.0,Henry Hudson Parkway,40.8663173,-73.9327916,0.0021,4,1931
7.0,Beekman Street & Nassau Street,40.711231,-74.006478,0.0021,20,9662
7.0,Cabrini Boulevard & Pinehurst Avenue,40.8495104,-73.9399265,0.0021,5,2423
7.0,East Broadway & Rutgers Street,40.714051,-73.9902009,0.0021,31,15075
7.0,Adam Clayton Powell Jr. Boulevard & West 123rd Street,40.8077005,-73.9493541,0.0021,4,1946
7.0,Horatio Street & Washington Street,40.738759,-74.008103,0.0021,35,17055
7.0,5th Avenue,40.766767,-73.971189,0.0021,36,17559
7.0,Hanover Street & Wall Street,40.7060176,-74.0088311,0.002,13,6342
7.0,West 101st Street & West End Avenue,40.7984506,-73.9708877,0.002,19,9277
7.0,6th Avenue & West 42nd Street,40.754842,-73.984118,0.002,348,169981
7.0,Pine Street & William Street,40.706953,-74.008996,0.002,29,14168
7.0,Cabrini Boulevard & West 177th Street,40.8482151,-73.9413449,0.002,7,3421
7.0,5th Avenue & East 105th Street,40.793608,-73.951602,0.002,10,4888
7.0,2nd Avenue & East 40th Street,40.7485336,-73.9731443,0.002,114,55830
7.0,Chambers Street & River Terrace,40.717671,-74.015769,0.002,14,6859
7.0,Saint Nicholas Avenue,40.815692,-73.948677,0.002,19,9309
7.0,Perry Street & Washington Street,40.734791,-74.008436,0.002,11,5405
7.0,Amsterdam Avenue & West 77th Street,40.7818365,-73.9792791,0.002,74,36542
7.0,7th Avenue & West 23rd Street,40.744099,-73.995645,0.002,202,99832
7.0,Liberty Street & William Street,40.707722,-74.008269,0.002,18,8896
7.0,Morris Street & West Street,40.706677,-74.0159533,0.002,174,86015
7.0,Broadway & West 39th Street,40.7536275,-73.9871097,0.002,57,28183
7.0,8th Avenue & West 58th Street,40.7674049,-73.9823991,0.002,126,62318
7.0,Malcolm X Boulevard & West 113th Street,40.8001255,-73.9511825,0.002,1,495
7.0,East Houston Street & Mott Street,40.7246223,-73.9942094,0.002,69,34217
6.0,5th Avenue & East 57th Street,40.762967,-73.973968,0.002,280,138872
6.0,Fort Washington Avenue & West 185th Street,40.85338,-73.937435,0.002,8,3971
6.0,Broadway & West 214th Street,40.8693238,-73.9167458,0.002,28,13900
6.0,10th Avenue & West 35th Street,40.7552565,-73.9986589,0.002,72,35746
6.0,Nathan D. Perlman Place,40.73334,-73.983176,0.002,12,5962
6.0,Amsterdam Avenue & West 103rd Street,40.7985006,-73.9671143,0.002,15,7468
6.0,East 100th Street & Park Avenue,40.7890548,-73.950543,0.002,14,6971
6.0,Cherry Street & Montgomery Street,40.7117128,-73.9848575,0.002,19,9461
6.0,North End Avenue & Warren Street,40.716992,-74.014296,0.002,24,11952
6.0,East 39th Street & Park Avenue,40.7501873,-73.9789589,0.002,129,64270
6.0,10th Avenue & West 27th Street,40.750209,-74.002332,0.002,88,43847
6.0,East 89th Street & Lexington Avenue,40.7814292,-73.9541758,0.002,54,26917
6.0,Malcolm X Boulevard & West 115th Street,40.8013763,-73.9502758,0.002,4,1997
6.0,West 216th Street,40.8688503,-73.9114398,0.002,23,11485
6.0,Beaver Street & William Street,40.705148,-74.009984,0.002,41,20511
6.0,Broome Street & Centre Market Place,40.720705,-73.997349,0.002,12,6005
6.0,Madison Street,40.712783,-73.9884926,0.002,16,8049
6.0,3rd Avenue & Cooper Square,40.729558,-73.989902,0.002,75,37741
6.0,East 57th Street & Lexington Avenue,40.7609292,-73.9691318,0.002,149,75294
6.0,Lafayette Street & Walker Street,40.717932,-74.000988,0.002,36,18224
6.0,11th Avenue & West 42nd Street,40.7608279,-73.9983286,0.002,338,171142
6.0,Thompson Street & West Houston Street,40.7272468,-74.0006672,0.002,54,27350
6.0,Front Street & Maiden Lane,40.705791,-74.005522,0.002,9,4563
6.0,Broadway & West 42nd Street,40.7558137,-73.9864171,0.002,112,56803
6.0,Chrystie Street,40.7224121,-73.9916434,0.002,59,29931
6.0,1st Avenue & East 33rd Street,40.743095,-73.974015,0.002,100,50756
6.0,Broadway & West 76th Street,40.7817194,-73.9809824,0.002,63,31992
6.0,Waverly Place,40.7332427,-74.0007095,0.002,9,4579
6.0,Morningside Drive & West 119th Street,40.8080465,-73.9579313,0.002,7,3566
6.0,6th Avenue & Vandam Street,40.72625,-74.00373,0.002,19,9695
6.0,Broadway & West 88th Street,40.7895455,-73.97542,0.002,51,26034
6.0,Bleecker Street & Charles Street,40.73466,-74.004748,0.002,31,15844
6.0,2nd Avenue & East 118th Street,40.7983076,-73.9368206,0.002,35,17891
6.0,10th Avenue & West 15th Street,40.742834,-74.007705,0.002,106,54357
6.0,Centre Street & Grand Street,40.719786,-73.998524,0.0019,47,24107
6.0,Hudson Street,40.717598,-74.009,0.0019,4,2054
6.0,Riverside Drive,40.802938,-73.96956,0.0019,8,4113
6.0,Park Terrace East & West 218th Street,40.871603,-73.915056,0.0019,19,9778
6.0,5th Avenue & East 112th Street,40.798129,-73.948311,0.0019,54,27820
6.0,Broadway & West 66th Street,40.7739217,-73.9823238,0.0019,83,42778
6.0,Cedar Street & Nassau Street,40.708117,-74.009829,0.0019,8,4126
6.0,Adam Clayton Powell Jr. Boulevard & West 125th Street,40.8089422,-73.9482544,0.0019,201,104243
6.0,2nd Avenue & East 62nd Street,40.7624978,-73.9629826,0.0019,230,119370
6.0,Broadway & West 90th Street,40.790806,-73.9744963,0.0019,46,23896
6.0,Riverside Drive,40.80159,-73.970545,0.0019,6,3121
6.0,10th Avenue & West 26th Street,40.749592,-74.002785,0.0019,90,46822
6.0,9th Avenue & West 39th Street,40.7565441,-73.9940456,0.0019,203,105833
6.0,Riverside Boulevard,40.7750162,-73.9907676,0.0019,16,8344
6.0,Amsterdam Avenue & West 108th Street,40.8017318,-73.9647551,0.0019,40,20872
6.0,Broadway & West 104th Street,40.7997378,-73.9681077,0.0019,61,31835
6.0,West 102nd Street & West End Avenue,40.7990808,-73.9704307,0.0019,14,7314
6.0,Canal Street,40.7243115,-74.0086756,0.0019,11,5754
6.0,10th Avenue & West 24th Street,40.748355,-74.003684,0.0019,89,46669
6.0,East 57th Street & Park Avenue,40.7615719,-73.9706375,0.0019,247,129818
6.0,Fletcher Street & Pearl Street,40.706982,-74.006456,0.0019,6,3156
6.0,East 118th Street & Madison Avenue,40.8012911,-73.9438957,0.0019,31,16306
6.0,East 77th Street & Park Avenue,40.7743661,-73.9615719,0.0019,64,33775
6.0,Broad Street & South William Street,40.704249,-74.011569,0.0019,13,6872
6.0,Broadway & Franklin Street,40.717449,-74.003533,0.0019,47,24907
6.0,Bleecker Street & Grove Street,40.732915,-74.003976,0.0019,35,18557
6.0,1st Avenue & East 96th Street,40.7832573,-73.9447293,0.0019,354,188063
6.0,Church Street & Walker Street,40.7194841,-74.0043702,0.0019,32,17052
6.0,Beach Street & Saint John's Lane,40.7203782,-74.0059661,0.0019,10,5334
6.0,Amsterdam Avenue & West 93rd Street,40.7921252,-73.9717687,0.0019,48,25607
6.0,Riverside Boulevard & West 68th Street,40.7782003,-73.9885869,0.0019,11,5890
6.0,1st Place & Little West Street,40.7057939,-74.0170123,0.0019,16,8568
6.0,N/A,40.8021279,-73.9328482,0.0019,2,1073
6.0,Saint Nicholas Avenue & West 141st Street,40.8212618,-73.9460796,0.0019,52,28006
6.0,Cedar Street & Trinity Place,40.709306,-74.011935,0.0019,20,10790
6.0,Elizabeth Street & Spring Street,40.721308,-73.994706,0.0019,44,23740
6.0,1st Avenue & East 23rd Street,40.7368726,-73.9785141,0.0019,189,102029
6.0,Columbus Avenue & West 69th Street,40.7754797,-73.9802031,0.0019,61,32930
6.0,Broadway & West 78th Street,40.7831278,-73.9803916,0.0019,32,17294
6.0,East 112th Street & Madison Avenue,40.79745,-73.9467,0.0018,77,41627
6.0,Saint Nicholas Avenue & West 126th Street,40.811442,-73.952101,0.0018,32,17308
6.0,3rd Avenue & East 14th Street,40.7332927,-73.9871818,0.0018,242,131010
6.0,Columbus Avenue & West 75th Street,40.7793645,-73.9773702,0.0018,65,35230
6.0,Mercer Street & West Houston Street,40.725761,-73.9976633,0.0018,88,47710
6.0,Wall Street & Water Street,40.705183,-74.007392,0.0018,65,35249
6.0,East 13th Street,40.7282582,-73.977346,0.0018,2,1087
6.0,Allen Street & Rivington Street,40.720461,-73.9896205,0.0018,51,27732
6.0,East 111th Street & Madison Avenue,40.7968006,-73.9471734,0.0018,39,21219
6.0,2nd Avenue & East 26th Street,40.7397948,-73.9795473,0.0018,92,50206
