Bucketed Score,Intersection,Lat,Long,Score,Accidents,Traffic
3.0,11th Avenue & West 41st Street,40.7601488,-73.9988039,1.43,24,167895
3.0,West 30th Street,40.7513227,-73.9991493,1.42,2,14110
3.0,5th Avenue & Broadway,40.747773,-73.985046,1.41,28,198118
3.0,East 84th Street & Lexington Avenue,40.7781812,-73.9565451,1.41,8,56606
3.0,11th Avenue & West 43rd Street,40.7615047,-73.9978445,1.41,20,141621
3.0,1st Avenue & East 111th Street,40.7928146,-73.9377361,1.41,15,106480
3.0,Bleecker Street & Broadway,40.7265273,-73.9958473,1.41,10,70987
3.0,5th Avenue & East 18th Street,40.7385065,-73.9917962,1.41,19,134935
3.0,Bleecker Street & Christopher Street,40.7333629,-74.0042443,1.41,4,28469
3.0,2nd Avenue & East 45th Street,40.751748,-73.970804,1.4,34,242155
3.0,Amsterdam Avenue & West 80th Street,40.783828,-73.9778254,1.4,16,114251
3.0,Bowery & Great Jones Street,40.726419,-73.9918561,1.4,26,185665
3.0,East 72nd Street & York Avenue,40.7668574,-73.9537436,1.4,29,207122
3.0,Horatio Street & West 4th Street,40.738753,-74.00386,1.4,1,7160
3.0,Mercer Street & Prince Street,40.724632,-73.998585,1.4,6,42999
3.0,Centre Street & Reade Street,40.7136499,-74.0036256,1.39,4,28677
3.0,3rd Avenue & East 86th Street,40.7788316,-73.953979,1.39,24,172355
3.0,7th Avenue South & Commerce Street,40.731893,-74.003791,1.39,2,14378
3.0,East 51st Street & Madison Avenue,40.7584861,-73.9751347,1.39,23,165577
3.0,7th Avenue South & Charles Street,40.7350691,-74.0019694,1.39,6,43228
3.0,1st Avenue & East 86th Street,40.776888,-73.9493698,1.39,25,180158
3.0,East 81st Street & York Avenue,40.7726941,-73.9494862,1.39,9,64864
3.0,6th Avenue & West 22nd Street,40.742233,-73.993292,1.38,27,195029
3.0,Hudson Street & West 13th Street,40.7400297,-74.0053043,1.38,6,43364
3.0,Chambers Street,40.7176124,-74.0138439,1.38,2,14464
3.0,5th Avenue & East 32nd Street,40.747168,-73.9854922,1.38,29,210202
3.0,5th Avenue & East 12th Street,40.734672,-73.994585,1.38,13,94260
3.0,6th Avenue & West 31 Street,40.7478958,-73.9891568,1.38,30,217754
3.0,Bleecker Street & Laguardia Place,40.7280695,-73.9989542,1.38,20,145287
3.0,5th Avenue & East 96th Street,40.7879101,-73.9557686,1.38,13,94537
3.0,West 70th Street & West End Avenue,40.778488,-73.9854454,1.37,15,109219
3.0,Broadway & Columbus Circle,40.7684033,-73.9817632,1.37,4,29131
3.0,West 105th Street & West End Avenue,40.8009593,-73.9690678,1.37,1,7303
3.0,East 72nd Street & Lexington Avenue,40.7704245,-73.9622107,1.37,13,94951
3.0,7th Avenue & West 55th Street,40.764219,-73.9809839,1.37,20,146183
3.0,East 89th Street & Park Avenue,40.7821577,-73.9559018,1.37,3,21941
3.0,2nd Avenue & East 21st Street,40.7366007,-73.9818452,1.37,19,139001
3.0,2nd Avenue & East 30th Street,40.7422757,-73.9777264,1.37,24,175625
3.0,1st Avenue & Peter Cooper Road,40.7361899,-73.9789954,1.36,14,102651
3.0,5th Avenue & East 20th Street,40.739673,-73.990945,1.36,11,80884
3.0,8th Avenue & West 55th Street,40.7654145,-73.9838267,1.36,16,117788
3.0,5th Avenue,40.771776,-73.967534,1.36,6,44175
3.0,West Street,40.7338407,-74.0101001,1.36,9,66290
3.0,East 22nd Street & Park Avenue South,40.7395394,-73.9868973,1.35,21,155045
3.0,6th Avenue & West 27th Street,40.745421,-73.990968,1.35,28,206949
3.0,Prince Street & West Broadway,40.725773,-74.000898,1.35,13,96092
3.0,Saint Nicholas Avenue & West 128th Street,40.812575,-73.950927,1.35,2,14791
3.0,3rd Avenue & East 68th Street,40.7671877,-73.962472,1.35,15,110961
3.0,11th Avenue & West 55th Street,40.7689943,-73.992362,1.34,16,119163
3.0,Columbus Avenue & West 92nd Street,40.7902981,-73.9693961,1.34,8,59687
3.0,West 61st Street & West End Avenue,40.7728658,-73.9895487,1.34,6,44775
3.0,Riverside Drive,40.804206,-73.968647,1.34,1,7464
3.0,2nd Avenue & East 15th Street,40.733033,-73.984441,1.34,13,97147
3.0,1st Avenue & East 4th Street,40.725203,-73.987053,1.34,19,142232
3.0,1st Avenue & East 11th Street,40.729373,-73.9839987,1.33,19,142564
3.0,1st Avenue & East 115th Street,40.7953221,-73.9359046,1.33,13,97698
3.0,10th Avenue & West 20th Street,40.745816,-74.005535,1.33,15,112740
3.0,West 71st Street & West End Avenue,40.7791214,-73.9849974,1.33,11,82679
3.0,West 73rd Street & West End Ave.,40.7804956,-73.9839855,1.33,5,37582
3.0,8th Avenue & West 20th Street,40.7434266,-73.9998517,1.32,21,158847
3.0,5th Avenue & East 28th Street,40.7446783,-73.9873007,1.32,17,128626
3.0,3rd Avenue & East 89th Street,40.7807525,-73.9525725,1.32,11,83295
3.0,Riverside Boulevard & West 70th Street,40.7795514,-73.9880005,1.32,4,30343
3.0,Harrison Street & West Street,40.7190475,-74.0123246,1.31,13,98978
3.0,Manhattan Avenue & West 102nd Street,40.7960892,-73.9633482,1.31,2,15240
3.0,West 88th Street & West End Ave.,40.7901743,-73.9769232,1.31,6,45732
3.0,7th Avenue & West 57th Street,40.765521,-73.980036,1.31,37,282659
3.0,East 76th Street & Lexington Avenue,40.7730129,-73.9603164,1.31,8,61196
3.0,Manhattan Avenue & West 106th Street,40.798645,-73.9614743,1.31,3,22951
3.0,2nd Avenue & East 19th Street,40.7354311,-73.9826949,1.3,13,99732
3.0,1st Avenue,40.7857921,-73.9428589,1.3,17,130696
3.0,8th Avenue & West 28 Street,40.7484275,-73.996204,1.3,24,184576
3.0,West 95th Street & West End Ave.,40.7945858,-73.9737244,1.3,7,53860
3.0,East 33rd Street & Madison Avenue,40.747098,-73.983443,1.3,5,38553
3.0,FDR Drive,40.7474423,-73.9688174,1.3,5,38556
3.0,Hudson Street & Jane Street,40.7381397,-74.00561,1.3,2,15438
3.0,97th Street Transverse & Central Park West,40.7916741,-73.9647071,1.29,17,131313
3.0,West 89th Street & West End Ave.,40.7908141,-73.976449,1.29,6,46417
3.0,8th Avenue & West 22nd Street,40.74463,-73.998972,1.29,23,178686
3.0,East 24th Street & Lexington Avenue,40.7401675,-73.9842643,1.29,4,31102
3.0,Avenue C & East 10th Street,40.7258829,-73.9775364,1.28,7,54625
3.0,12th Avenue & West 39th Street,40.7601759,-74.0027616,1.28,40,312650
3.0,1st Avenue & East 19th Street,40.7344252,-73.9803078,1.28,7,54724
3.0,12th Avenue & West 43rd Street,40.7625412,-74.0003097,1.28,29,226944
3.0,7th Avenue & West 51st Street,40.7617189,-73.9828071,1.28,19,148746
3.0,East 8th Street & Mercer Street,40.7309542,-73.9932433,1.27,3,23535
3.0,East 66th Street & Lexington Avenue,40.7666073,-73.9649892,1.27,10,78550
3.0,8th Avenue & West 49th Street,40.7616583,-73.9865645,1.27,34,267435
3.0,Broadway & East 8th Street,40.7306011,-73.9923997,1.27,12,94448
3.0,5th Avenue,40.774407,-73.96561,1.27,4,31499
3.0,6th Avenue & West 45th Street,40.7567712,-73.9827118,1.27,35,275689
3.0,Broadway & East 21st Street,40.7398464,-73.9895706,1.27,13,102426
3.0,7th Avenue & West 13th Street,40.7378614,-74.0001742,1.27,12,94639
3.0,5th Avenue,40.7859848,-73.9571722,1.27,3,23701
3.0,Centre Street,40.71868,-73.999423,1.26,2,15837
3.0,East 81st Street & Park Avenue,40.7769971,-73.9596574,1.26,8,63378
3.0,Broadway & West 80th Street,40.7844943,-73.9794053,1.26,14,110933
3.0,3rd Avenue & East 15th Street,40.7339789,-73.9866821,1.26,11,87195
3.0,East 71st Street & York Avenue,40.7661776,-73.954238,1.26,24,190266
3.0,East 80th Street & Park Avenue,40.7763632,-73.9601187,1.26,8,63460
3.0,8th Avenue & West 41st Street,40.756567,-73.990276,1.26,25,198646
3.0,Broadway & La Salle Street,40.8137561,-73.9596275,1.26,17,135316
3.0,11th Avenue & West 29th Street,40.752641,-74.0042976,1.26,11,87610
3.0,East 71st Street & Lexington Avenue,40.769737,-73.9627055,1.25,8,63865
3.0,7th Avenue & West 53rd Street,40.7629646,-73.9818975,1.25,18,143786
3.0,6th Avenue & West 28 Street,40.746038,-73.990518,1.25,29,231991
3.0,3rd Avenue & East 52nd Street,40.7570666,-73.9698279,1.25,25,200125
3.0,5th Avenue,40.7872254,-73.9562677,1.25,2,16024
3.0,7th Avenue & West 15th Street,40.739243,-73.999185,1.25,13,104259
3.0,East 56th Street & Madison Avenue,40.7616152,-73.9728511,1.24,17,136636
3.0,7th Avenue & West 52nd Street,40.7623343,-73.9823574,1.24,21,168987
3.0,East 15th Street & Union Square West,40.7358769,-73.9912061,1.24,3,24161
3.0,Riverside Boulevard & West 67th Street,40.7774824,-73.9888435,1.24,1,8058
3.0,Amsterdam Avenue & West 81st Street,40.7844628,-73.9773621,1.23,14,113385
3.0,6th Avenue & West 20th Street,40.741031,-73.994165,1.23,24,194640
3.0,Avenue C & East 2nd Street,40.7210227,-73.9810814,1.23,10,81389
3.0,9th Avenue & West 22nd Street,40.7458555,-74.0018592,1.23,8,65140
3.0,3rd Avenue & East 47th Street,40.7539219,-73.9721133,1.23,26,211897
3.0,Clinton Street & Madison Street,40.7129121,-73.9869543,1.23,3,24464
3.0,Bedford Street & Leroy Street,40.730447,-74.004303,1.23,1,8155
3.0,5th Avenue & West 43rd Street,40.754155,-73.980395,1.22,23,187767
3.0,East 91st Street & York Avenue,40.7791055,-73.9448126,1.22,15,122462
3.0,Riverside Boulevard & West 66th Street,40.7768337,-73.9891608,1.22,2,16365
3.0,East 56th Street & Park Avenue,40.7609878,-73.9713449,1.22,15,122744
3.0,Riverside Drive,40.7837822,-73.9839163,1.22,1,8189
3.0,Amsterdam Avenue & West 84th Street,40.7863627,-73.9759753,1.22,8,65523
3.0,1st Avenue & East 60th Street,40.7602403,-73.9615093,1.22,19,155650
3.0,East 60th Street & Madison Avenue,40.7642198,-73.9709542,1.22,18,147589
3.0,6th Avenue & West 46th Street,40.7573902,-73.9822537,1.22,30,246262
3.0,East 85th Street & York Avenue,40.7752458,-73.9476241,1.22,6,49293
3.0,5th Avenue,40.7822133,-73.9599216,1.22,6,49314
3.0,East 91st Street & Lexington Avenue,40.782682,-73.95326,1.21,4,32929
3.0,East 79th Street & Park Avenue,40.775675,-73.9606194,1.21,30,248034
3.0,Central Park West,40.773656,-73.977827,1.21,11,91129
3.0,West 84th Street & West End Ave.,40.7875673,-73.9788289,1.21,6,49712
3.0,Avenue B & East 4th Street,40.723278,-73.982524,1.21,12,99505
3.0,East 90th Street & East End Avenue,40.7784828,-73.9452574,1.21,15,124439
3.0,FDR Drive,40.7852902,-73.9403825,1.2,5,41517
3.0,West Street,40.7223501,-74.0118544,1.2,17,141343
3.0,Columbus Avenue & West 91st Street,40.7896744,-73.969851,1.2,9,74870
3.0,Broadway & West 52nd Street,40.7626973,-73.9832221,1.2,10,83229
3.0,Amsterdam Avenue & West 65th Street,40.7741585,-73.9848805,1.2,12,99971
3.0,7th Avenue South & Waverly Place,40.7355352,-74.0016967,1.2,5,41680
3.0,11th Avenue & West 44th Street,40.7621219,-73.9973838,1.2,20,167164
3.0,Broadway & East 11th Street,40.732446,-73.991281,1.2,10,83621
3.0,6th Avenue & West 47th Street,40.7580163,-73.9817975,1.19,25,209224
3.0,Pearl Street & Peck Slip,40.708846,-74.002503,1.19,7,58626
3.0,East 15th Street,40.732699,-73.983646,1.19,1,8384
3.0,6th Avenue & Waverly Place,40.732929,-74.000066,1.19,15,125781
3.0,Central Park West & West 69th Street,40.774281,-73.97737,1.19,10,83883
3.0,2nd Avenue & East 22nd Street,40.7372097,-73.9814011,1.19,23,193065
3.0,East 13th Street & University Place,40.734532,-73.992266,1.19,10,84091
3.0,3rd Avenue & East 54th Street,40.7583238,-73.9689143,1.19,25,210242
3.0,2nd Avenue & East 93rd Street,40.7823112,-73.9485053,1.19,6,50474
3.0,Cherry Street & FDR Drive,40.71325,-73.977586,1.19,6,50534
3.0,East 50th Street & Park Avenue,40.757137,-73.9738864,1.18,21,177557
3.0,3rd Avenue & East 70th Street,40.7684519,-73.9615495,1.18,16,135326
3.0,Gansevoort Street & Hudson Street,40.7394127,-74.0054071,1.18,3,25428
3.0,3rd Avenue & East 69th Street,40.7678094,-73.9620184,1.18,13,110251
3.0,East 63rd Street & Madison Avenue,40.7660912,-73.9695848,1.18,4,33935
3.0,East 14th Street & Union Square East,40.7344556,-73.9898982,1.18,35,296943
3.0,MacDougal Street & West 3rd Street,40.7304319,-74.000122,1.18,7,59521
3.0,Greenwich Street,40.72747,-74.008845,1.18,2,17010
3.0,Columbus Avenue & West 88th Street,40.7877937,-73.9712227,1.17,8,68134
3.0,Christopher Street & Gay Street,40.7339701,-74.0003713,1.17,2,17036
3.0,7th Avenue & West 49th Street,40.7604656,-73.9837045,1.17,31,264430
3.0,8th Avenue & West 52nd Street,40.7635282,-73.9852016,1.17,17,145407
3.0,2nd Avenue & East 13th Street,40.731658,-73.985444,1.17,16,137282
3.0,Amsterdam Avenue & West 60th Street,40.7710327,-73.9871585,1.16,9,77812
3.0,12th Avenue,40.7562891,-74.0052924,1.15,24,207922
3.0,Pearl Street & Pine Street,40.706051,-74.007452,1.15,1,8671
3.0,East 79th Street & Lexington Avenue,40.7749718,-73.9588917,1.15,21,182525
3.0,Spring Street & Wooster Street,40.724166,-74.001127,1.15,3,26089
3.0,East 43rd Street & Madison Avenue,40.753481,-73.978783,1.15,15,130530
3.0,1st Avenue & East 67th Street,40.7646126,-73.9583242,1.15,17,148069
3.0,8th Avenue & West 45th Street,40.7591595,-73.9883858,1.15,45,392772
3.0,3rd Avenue & East 94th Street,40.78389,-73.9502824,1.14,6,52486
3.0,Pine Street & Water Street,40.705624,-74.006766,1.14,3,26272
3.0,6th Avenue & West 43rd Street,40.755516,-73.983624,1.14,26,227703
3.0,East 64th Street & Lexington Avenue,40.7653573,-73.9658998,1.14,10,87646
3.0,1st Avenue & East 72nd Street,40.7678043,-73.9559988,1.14,23,201735
3.0,8th Avenue & West 43rd Street,40.7579112,-73.989291,1.14,29,254975
3.0,11th Avenue & West 17th Street,40.7446947,-74.0082461,1.14,15,132030
3.0,Broadway & East 14th Street,40.734816,-73.9907524,1.14,28,246566
3.0,Crosby Street,40.724662,-73.996301,1.14,2,17615
3.0,6th Avenue & West 57th Street,40.764324,-73.977196,1.13,70,617179
3.0,5th Avenue & East 41st Street,40.752814,-73.981372,1.13,9,79478
3.0,3rd Avenue & East 13th Street,40.7326041,-73.9876833,1.13,20,176647
3.0,2nd Avenue & East 12th Street,40.731019,-73.985909,1.13,20,176744
3.0,West 81st Street & West End Ave.,40.785659,-73.9802226,1.13,6,53073
3.0,East 94th Street & Lexington Avenue,40.7845645,-73.9518834,1.13,3,26602
3.0,4th Avenue & Astor Place,40.7299105,-73.9907592,1.13,3,26623
3.0,Church Street & Thomas Street,40.7165367,-74.0066844,1.13,3,26633
3.0,12th Avenue & West 50th Street,40.7667144,-73.9966849,1.12,16,142264
3.0,6th Avenue & West 19th Street,40.740442,-73.994593,1.12,22,195693
3.0,Broadway & West 26th Street,40.743796,-73.989011,1.12,10,89071
3.0,8th Avenue & West 13th Street,40.7390619,-74.0030465,1.12,2,17818
3.0,12th Avenue,40.7648705,-73.9980529,1.12,16,142883
2.0,Broadway & East 23rd Street,40.7413644,-73.9891371,1.12,16,142906
2.0,East 89th Street & Madison Avenue,40.7827919,-73.9574044,1.12,12,107536
2.0,3rd Avenue & East 22nd Street,40.7381579,-73.983638,1.11,20,179376
2.0,2nd Avenue & East 48th Street,40.753624,-73.969431,1.11,22,197340
2.0,East 20th Street & Park Avenue South,40.7383406,-73.9877674,1.11,20,179653
2.0,Gouverneur Lane & Water Street,40.704672,-74.008126,1.11,4,35935
2.0,Mott Street,40.714995,-73.998866,1.11,3,26998
2.0,9th Avenue & West 51st Street,40.7641124,-73.9884895,1.11,20,179992
2.0,Franklin Street & Greenwich Street,40.7194446,-74.0102387,1.11,2,18007
2.0,5th Avenue & West 13th Street,40.735313,-73.994118,1.11,15,135233
2.0,5th Avenue,40.7847179,-73.9580958,1.11,3,27104
2.0,Mosco Street & Mott Street,40.7145118,-73.9987971,1.1,3,27183
2.0,1st Avenue & East 91st Street,40.7800561,-73.9470548,1.1,17,154438
2.0,5th Avenue,40.779584,-73.961839,1.09,3,27415
2.0,Broadway & West 83rd Street,40.7863933,-73.9780019,1.09,8,73146
2.0,Avenue B & East 2nd Street,40.722019,-73.983444,1.09,10,91585
2.0,8th Avenue & West 53rd Street,40.7641596,-73.9847413,1.09,16,146764
2.0,Bedford Street & Grove Street,40.732448,-74.005463,1.09,1,9179
2.0,6th Avenue & West 12th Street,40.736032,-73.997805,1.09,30,276191
2.0,East 27th Street & Lexington Avenue,40.7420239,-73.9829135,1.08,10,92218
2.0,Lafayette Street & White Street,40.7173003,-74.0015648,1.08,2,18461
2.0,East 47th Street & Madison Avenue,40.7559713,-73.9769665,1.08,19,175498
2.0,Bleecker Street & West 10th Street,40.73401,-74.004561,1.08,5,46188
2.0,8th Avenue & West 29th Street,40.7490521,-73.9957492,1.08,24,221931
2.0,Pearl Street,40.7080775,-74.0034469,1.08,6,55579
2.0,1st Avenue & East 71st Street,40.7671158,-73.9564983,1.08,18,166951
2.0,1st Avenue & East 87th Street,40.7775516,-73.948881,1.07,17,158541
2.0,3rd Avenue & East 61st Street,40.7628112,-73.9656739,1.07,20,187073
2.0,Columbus Avenue & West 96th Street,40.7928581,-73.9675289,1.07,12,112305
2.0,Broadway & West 53rd Street,40.7633546,-73.9828256,1.07,9,84344
2.0,6th Avenue,40.731065,-74.001413,1.07,11,103089
2.0,1st Avenue & East 56th Street,40.7576322,-73.9634155,1.07,19,178190
2.0,5th Avenue,40.769271,-73.969365,1.07,3,28145
2.0,East 64th Street & Park Avenue,40.7659931,-73.9674105,1.07,9,84499
2.0,1st Avenue & East 10th Street,40.7287826,-73.9844396,1.06,15,140890
2.0,7th Avenue & West 54th Street,40.7635954,-73.9814328,1.06,12,112755
2.0,1st Avenue & East 1st Street,40.723277,-73.988451,1.06,9,84652
2.0,5th Avenue & West 19th Street,40.7390885,-73.9913746,1.06,7,65971
2.0,3rd Avenue & East 11th Street,40.7313257,-73.9886146,1.06,15,141426
2.0,East 86th Street & Madison Avenue,40.7808689,-73.9588106,1.06,14,132078
2.0,Spring Street & West Broadway,40.724552,-74.001933,1.06,12,113216
2.0,1st Avenue & East 58th Street,40.758981,-73.962432,1.06,16,151043
2.0,3rd Avenue & East 45th Street,40.752682,-73.9730143,1.05,25,237144
2.0,1st Avenue & East 49th Street,40.7532554,-73.966596,1.05,36,341991
2.0,East 98th Street & Madison Avenue,40.7885301,-73.9532121,1.05,7,66565
2.0,Amsterdam Avenue & West 83rd Street,40.7857321,-73.9764355,1.05,11,104650
2.0,5th Avenue & East 80th Street,40.777677,-73.96323,1.05,3,28563
2.0,Washington Street & West 11th Street,40.735506,-74.00837,1.05,3,28670
2.0,Barclay Street & Greenwich Street,40.7135972,-74.0115941,1.05,3,28671
2.0,East 76th Street & Madison Avenue,40.7743723,-73.9635486,1.04,21,200969
2.0,East 94th Street & Madison Avenue,40.7859253,-73.9551138,1.04,9,86324
2.0,Manhattan Avenue & West 112th Street,40.8024641,-73.958674,1.04,6,57602
2.0,Greenwich Street & Spring Street,40.7260025,-74.0090917,1.04,5,48051
2.0,8th Avenue,40.7393657,-74.0027728,1.04,4,38445
2.0,1st Avenue & East 89th Street,40.7788085,-73.9479669,1.04,17,163442
2.0,1st Avenue & East 70th Street,40.766522,-73.9569348,1.04,17,163755
2.0,East 36th Street & Madison Avenue,40.74905,-73.982024,1.04,11,106151
2.0,10th Avenue & West 47th Street,40.7628026,-73.9931565,1.04,21,202722
2.0,Broadway & West 218th Street,40.87116,-73.914009,1.03,1,9669
2.0,5th Avenue & West 29th Street,40.745301,-73.986846,1.03,10,96755
2.0,East 89th Street & East End Avenue,40.776864,-73.94336,1.03,5,48518
2.0,Central Park West & West 109th Street,40.7999881,-73.958632,1.03,1,9705
2.0,1st Avenue & East 66th Street,40.76399,-73.958781,1.03,18,174745
2.0,Grand Street,40.7162022,-73.9875305,1.03,2,19448
2.0,East 19th Street & Park Avenue South,40.7377511,-73.9882005,1.03,16,155870
2.0,7th Avenue & West 18th Street,40.741056,-73.997862,1.03,17,165815
2.0,East 37th Street & Lexington Avenue,40.7482941,-73.9783444,1.02,28,273605
2.0,Hudson Street,40.719029,-74.008747,1.02,3,29326
2.0,3rd Avenue & East 20th Street,40.7369623,-73.9845088,1.02,17,166487
2.0,Mercer Street & West 4th Street,40.72881,-73.995061,1.02,6,58780
2.0,East 81st Street & Lexington Avenue,40.7762703,-73.9579394,1.02,5,48990
2.0,3rd Avenue & East 67th Street,40.766557,-73.9629323,1.02,12,117583
2.0,1st Avenue & East 117th Street,40.7966814,-73.934912,1.02,10,98009
2.0,Greene Street & Prince Street,40.725008,-73.999345,1.02,4,39245
2.0,Broadway & West 84th Street,40.7870136,-73.9775173,1.02,4,39254
2.0,3rd Avenue & East 93rd Street,40.7832595,-73.9507426,1.02,6,58910
2.0,Broadway & West 30th Street,40.7468087,-73.9884802,1.02,6,58973
2.0,9th Avenue & West 18th Street,40.7434761,-74.0035806,1.02,15,147564
2.0,3rd Avenue & East 12th Street,40.7319637,-73.9881498,1.01,21,207226
2.0,Greenwich Street & West 10th Street,40.733588,-74.007344,1.01,4,39494
2.0,11th Avenue & West 16th Street,40.7439579,-74.0083751,1.01,11,108624
2.0,West 82nd Street & West End Ave.,40.7862926,-73.9797618,1.01,5,49418
2.0,1st Avenue & East 12th Street,40.7300191,-73.983536,1.01,25,247582
2.0,East 51st Street & Park Avenue,40.757861,-73.9736266,1.01,18,178931
2.0,12th Avenue & West 30th Street,40.7544286,-74.0066497,1.01,24,238644
2.0,East 67th Street & York Avenue,40.763667,-73.956083,1.0,14,139378
2.0,Grove Street,40.7336973,-74.0016387,1.0,1,9972
2.0,Mac Dougal Street & West 8th Street,40.732946,-73.997987,1.0,2,19946
2.0,1st Avenue & East 25th Street,40.738172,-73.977603,1.0,23,229575
2.0,East 31st Street & Lexington Avenue,40.7444982,-73.9811089,1.0,12,119801
2.0,East 88th Street & York Avenue,40.7772273,-73.9461727,1.0,9,90164
2.0,East 50th Street & Madison Avenue,40.75786,-73.975591,1.0,17,170618
2.0,Central Park West & West 91st Street,40.7884783,-73.9670288,1.0,9,90340
2.0,Christopher Street & Grove Street,40.733843,-74.001205,1.0,2,20080
2.0,Bank Street & West 4th Street,40.736839,-74.003714,0.99,2,20183
2.0,Bleecker Street & Mercer Street,40.7269315,-73.9966626,0.99,5,50520
2.0,11th Avenue & West 18th Street,40.7453774,-74.008126,0.99,22,222381
2.0,6th Avenue & West 18th Street,40.73986,-73.995018,0.99,26,262918
2.0,MacDougal Street & Washington Square South,40.7310432,-73.9996039,0.99,5,50570
2.0,8th Avenue & West 24th Street,40.7459513,-73.9980073,0.99,15,151938
2.0,East 83rd Street & Lexington Avenue,40.7775459,-73.9570093,0.98,6,61152
2.0,Washington Square West,40.7316274,-73.9991063,0.98,3,30580
2.0,5th Avenue & East 88th Street,40.7828333,-73.9594696,0.98,3,30721
2.0,Avenue C,40.7271037,-73.9766295,0.98,5,51241
2.0,9th Avenue & West 19th Street,40.7440556,-74.0031573,0.97,11,112945
2.0,Jackson Street,40.7122112,-73.9807172,0.97,2,20569
2.0,West 85th Street & West End Ave.,40.7881993,-73.978373,0.97,6,61710
2.0,West 65th Street & West End Avenue,40.7753835,-73.9877347,0.97,5,51619
2.0,1st Avenue & East 69th Street,40.7658676,-73.9574123,0.96,16,165989
2.0,10th Avenue & West 53rd Street,40.766548,-73.9904253,0.96,14,145516
2.0,East 105th Street & Madison Avenue,40.792932,-73.95,0.96,2,20806
2.0,East 86th Street & East End Avenue,40.774936,-73.944765,0.96,4,41673
2.0,Columbus Avenue & West 83rd Street,40.7845351,-73.9735994,0.96,14,145856
2.0,5th Avenue & West 35 Street,40.749102,-73.984076,0.96,22,229252
2.0,12th Avenue & Henry Hudson Parkway,40.7714781,-73.9942334,0.96,44,459493
2.0,Bleecker Street & MacDougal Street,40.7291711,-74.0011907,0.96,5,52356
2.0,Avenue B & East 6th Street,40.724494,-73.981637,0.95,11,115285
2.0,Avenue C & East 3rd Street,40.7216783,-73.9806076,0.95,16,167728
2.0,2nd Avenue & East 24th Street,40.7385593,-73.9804373,0.95,17,178468
2.0,Avenue A & East 6th Street,40.725473,-73.983958,0.95,11,115508
2.0,East 18th Street & Park Avenue South,40.7371659,-73.9886195,0.95,21,220928
2.0,East 32nd Street & Madison Avenue,40.7464898,-73.9838963,0.95,15,157901
2.0,Avenue B & East 8th Street,40.725685,-73.980768,0.95,2,21095
2.0,East 52nd Street & Madison Avenue,40.7591101,-73.9746829,0.95,17,179465
2.0,East 46th Street & Madison Avenue,40.7553543,-73.9774168,0.95,10,105629
2.0,Central Park West,40.7891097,-73.9665794,0.94,7,74134
2.0,1st Avenue,40.79347,-73.937257,0.94,10,106121
2.0,Avenue B,40.726281,-73.980333,0.94,2,21244
2.0,East 45th Street & Madison Avenue,40.754728,-73.977875,0.94,14,148889
2.0,Amsterdam Avenue & West 59th Street,40.7704128,-73.9876103,0.94,10,106490
2.0,9th Avenue & West 45th Street,40.7603553,-73.9912267,0.94,25,266256
2.0,1st Avenue & East 37th Street,40.7456771,-73.9721195,0.94,22,234413
2.0,12th Avenue & West 44th Street,40.7630545,-73.9995869,0.94,22,234525
2.0,East 89th Street & York Avenue,40.7778572,-73.9457131,0.94,9,95964
2.0,FDR Drive,40.7216193,-73.9747705,0.94,5,53326
2.0,11th Avenue,40.746795,-74.0078599,0.94,17,181507
2.0,York Avenue,40.761789,-73.957441,0.94,21,224215
2.0,Watts Street & West Street,40.7242763,-74.0112346,0.94,7,74786
2.0,Hamilton Terrace & West 141st Street,40.8217502,-73.9472408,0.94,3,32064
2.0,East 52nd Street & Lexington Avenue,40.7577482,-73.9714516,0.94,17,181725
2.0,Spring Street & Sullivan Street,40.725252,-74.003376,0.93,5,53490
2.0,East 35th Street & Lexington Avenue,40.747068,-73.979238,0.93,9,96343
2.0,10th Avenue & West 55th Street,40.7678054,-73.9895128,0.93,14,150004
2.0,Baxter Street & Hogan Place,40.7143698,-74.0004541,0.93,4,42940
2.0,Union Square East,40.7353747,-73.9899797,0.93,14,150998
2.0,East 30th Street & Madison Avenue,40.745239,-73.9847977,0.93,12,129690
2.0,1st Avenue & East 73rd Street,40.7684754,-73.9555091,0.93,13,140538
2.0,8th Avenue & West 50th Street,40.7622893,-73.9861046,0.92,22,238110
2.0,6th Avenue & West 17th Street,40.739272,-73.995446,0.92,21,227490
2.0,West 98th Street & West End Avenue,40.7965558,-73.9722592,0.92,2,21685
2.0,Bleecker Street,40.7258403,-73.994468,0.92,1,10852
2.0,East 4th Street & Lafayette Street,40.727867,-73.993147,0.92,24,260719
2.0,Greenwich Street & Harrison Street,40.7188019,-74.0103515,0.92,3,32590
2.0,Mercer Street & Washington Place,40.729406,-73.994547,0.92,3,32655
2.0,Broadway & West 49th Street,40.760776,-73.9844618,0.92,14,152978
2.0,East 46th Street & Park Avenue,40.7547208,-73.975907,0.91,29,317787
2.0,1st Avenue & East 95th Street,40.7825471,-73.9452388,0.91,12,131618
2.0,Morton Street & West Street,40.7312869,-74.0103381,0.91,10,109687
2.0,West Street,40.735291,-74.0099713,0.91,8,87792
2.0,Avenue B & East 3rd Street,40.722671,-73.982964,0.91,16,175909
2.0,10th Avenue & West 18th Street,40.744646,-74.006385,0.91,12,132169
