Bucketed Score,Intersection,Lat,Long,Score,Accidents,Traffic
9.0,Amsterdam Avenue & Audubon Avenue,40.8571682,-73.9274354,50.25,1,199
9.0,Saint Nicholas Avenue & West 151st Street,40.8280379,-73.942508,49.69,4,805
9.0,Broadway & West 181st Street,40.8501764,-73.9357231,49.64,16,3223
9.0,Amsterdam Avenue,40.8195669,-73.9517315,49.47,8,1617
9.0,Fort Washington Avenue & West 162nd Street,40.8377866,-73.9440172,48.92,5,1022
9.0,Amsterdam Avenue & West 141st Street,40.8226821,-73.9494564,48.9,10,2045
9.0,Audubon Avenue & West 175th Street,40.844846,-73.935181,48.31,5,1035
9.0,10th Avenue & Nagle Avenue,40.863121,-73.9206112,48.31,11,2277
9.0,Frederick Douglass Boulevard & West 127th Street,40.811478,-73.950216,48.06,12,2497
9.0,Amsterdam Avenue,40.8386821,-73.9377692,47.39,1,211
9.0,Malcolm X Boulevard & West 137th Street,40.8153746,-73.9398384,47.36,14,2956
9.0,West 125th Street,40.817007,-73.959493,47.22,14,2965
9.0,3rd Avenue & East 126th Street,40.8043853,-73.9353347,47.04,7,1488
9.0,Fort Washington Avenue & West 161st Street,40.8370771,-73.9442977,46.99,6,1277
9.0,Post Avenue & West 207th Street,40.864809,-73.919362,46.98,16,3406
9.0,Adam Clayton Powell Jr. Boulevard,40.8260058,-73.935896,46.95,2,426
9.0,Broome Street & Lafayette Street,40.721063,-73.998196,46.8,52,11112
9.0,5th Avenue & West 126th Street,40.807089,-73.941771,46.77,10,2138
9.0,Adam Clayton Powell Jr. Boulevard & West 140th Street,40.8185035,-73.9414661,46.34,14,3021
9.0,Wadsworth Avenue & West 175th Street,40.845948,-73.937809,45.25,1,221
9.0,Saint Nicholas Avenue & West 174th Street,40.844788,-73.937043,45.15,2,443
9.0,10th Avenue & Isham Street,40.8655852,-73.9181211,45.15,2,443
9.0,Amsterdam Avenue & West 147th Street,40.8265253,-73.9466493,44.74,10,2235
9.0,East 123rd Street & Lexington Avenue,40.803071,-73.938371,44.22,12,2714
9.0,Adam Clayton Powell Jr. Boulevard & West 142nd Street,40.8196905,-73.9404039,44.13,12,2719
9.0,Arden Street & Sherman Avenue,40.862926,-73.927766,44.05,6,1362
9.0,Broadway & West 138th Street,40.8220008,-73.9536232,43.83,14,3194
9.0,Broadway & West 147th Street,40.8277058,-73.9494552,43.68,14,3205
9.0,John Street & William Street,40.7087143,-74.0072883,43.67,12,2748
9.0,Malcolm X Boulevard & West 139th Street,40.8166431,-73.938929,43.61,14,3210
9.0,Amsterdam Avenue & West 173rd Street,40.8429382,-73.9346816,43.48,1,230
9.0,Dyer Avenue & West 40th Street,40.7576611,-73.9948152,43.3,29,6697
9.0,Amsterdam Avenue & West 164th Street,40.8372351,-73.9388597,43.26,6,1387
9.0,Indian Road & West 218th Street,40.873022,-73.918459,42.98,3,698
9.0,Fort Washington Avenue & West 171st Street,40.844049,-73.941142,42.84,5,1167
9.0,5th Avenue & West 127th Street,40.807713,-73.941318,42.84,10,2334
9.0,Sherman Avenue & West 207th Street,40.865797,-73.919996,42.44,15,3534
9.0,5th Avenue & Chisum Place,40.8165371,-73.9349059,42.25,3,710
9.0,Amsterdam Avenue & West 160th Street,40.8347248,-73.9406514,42.17,7,1660
9.0,Broadway & West 137th Street,40.8214465,-73.9542759,42.1,9,2138
9.0,10th Avenue & West 213th Street,40.868251,-73.916139,42.08,3,713
9.0,Amsterdam Avenue & West 143rd Street,40.8239471,-73.9485377,41.98,5,1191
9.0,Cabrini Boulevard & West 181st Street,40.8513418,-73.9402247,41.9,11,2625
9.0,Amsterdam Avenue,40.8220613,-73.9499097,41.41,6,1449
9.0,East 121st Street & Lexington Avenue,40.8018125,-73.9392896,40.97,11,2685
9.0,Malcolm X Boulevard & West 143rd Street,40.8191141,-73.9371126,40.82,8,1960
9.0,Adam Clayton Powell Jr. Boulevard & West 136th Street,40.8159502,-73.9431458,40.51,6,1481
9.0,2nd Avenue & East 60th Street,40.7612328,-73.9639047,40.08,63,15717
9.0,Malcolm X Boulevard,40.8006933,-73.9505845,40.06,8,1997
9.0,Convent Avenue & Saint Nicholas Avenue,40.8287277,-73.9422069,39.8,4,1005
9.0,Broadway & West 179th Street,40.8489682,-73.9370276,39.69,15,3779
9.0,5th Avenue & East 128th Street,40.808334,-73.940861,39.55,6,1517
9.0,10th Avenue,40.7414621,-74.0087232,39.54,12,3035
9.0,Wadsworth Avenue & West 186th Street,40.852898,-73.932725,39.53,3,759
9.0,Battery Place,40.7048371,-74.0156504,39.14,18,4599
9.0,Amsterdam Avenue & West 142nd Street,40.8233158,-73.9489935,39.06,5,1280
9.0,5th Avenue & East 130th Street,40.809582,-73.939949,39.06,5,1280
9.0,Seaman Avenue & West 204th Street,40.868473,-73.924038,38.96,3,770
9.0,Frederick Douglass Boulevard & West 133rd Street,40.815207,-73.947489,38.87,4,1029
9.0,Convent Avenue & West 146th Street,40.8253218,-73.9457312,38.72,4,1033
9.0,3rd Avenue & East 123rd Street,40.802397,-73.93677,38.58,16,4147
9.0,Frederick Douglass Boulevard & West 139th Street,40.819047,-73.944687,38.56,6,1556
9.0,East 106th Street & Park Avenue,40.7929833,-73.9480228,38.37,19,4952
9.0,Broadway & West 140th Street,40.8232381,-73.9527141,38.36,7,1825
9.0,Saint Nicholas Terrace & West 128th Street,40.81294,-73.95177,38.17,1,262
9.0,Beekman Street & Water Street,40.707671,-74.003108,38.1,2,525
9.0,Adam Clayton Powell Jr. Boulevard & West 122nd Street,40.8070115,-73.949671,37.87,13,3433
9.0,Broadway & West 158th Street,40.8346611,-73.9443745,37.8,22,5820
9.0,Broadway & West 178th Street,40.8483904,-73.9376885,37.27,37,9928
9.0,Adam Clayton Powell Jr. Boulevard & West 136th Street,40.8160085,-73.9432851,37.24,2,537
9.0,Wadsworth Avenue & West 179th Street,40.84852,-73.935929,37.2,5,1344
9.0,Adam Clayton Powell Jr. Boulevard & West 130th Street,40.8120924,-73.9459628,37.15,6,1615
9.0,Audubon Avenue & West 189th Street,40.853724,-73.928692,37.04,1,270
9.0,Mount Morris Park West & West 124th Street,40.8064203,-73.9443646,36.85,5,1357
9.0,Saint Nicholas Avenue & West 150th Street,40.8273441,-73.9427817,36.76,3,816
9.0,Sherman Avenue & Thayer Street,40.863238,-73.926923,36.56,6,1641
9.0,Fort Washington Avenue & West 168th Street,40.842154,-73.942279,36.49,33,9044
9.0,Bowery & East Houston Street,40.7240528,-73.9925624,36.14,87,24074
9.0,Doyers Street & Pell Street,40.7148259,-73.9980382,36.13,4,1107
9.0,Broome Street & Suffolk Street,40.717157,-73.98704,35.97,1,278
9.0,Broadway & Tiemann Place,40.8151825,-73.9588379,35.8,16,4469
9.0,Broadway & West 148th Street,40.828334,-73.9489939,35.7,11,3081
9.0,Malcolm X Boulevard & West 142nd Street,40.8184876,-73.9375772,35.43,12,3387
9.0,Frederick Douglass Boulevard & West 136th Street,40.817175,-73.946055,35.4,6,1695
9.0,Chrystie Street & Hester Street,40.7169745,-73.9944558,35.23,22,6245
9.0,Frederick Douglass Boulevard & West 123rd Street,40.8088678,-73.9521352,35.18,12,3411
9.0,Audubon Avenue & West 180th Street,40.848038,-73.932849,35.02,7,1999
9.0,Amsterdam Avenue & West 146th Street,40.825901,-73.9471053,35.01,9,2571
9.0,Gold Street,40.709403,-74.0051237,34.84,2,574
9.0,Broadway & West 146th Street,40.827083,-73.9499093,34.79,12,3449
9.0,East 119th Street & Pleasant Avenue,40.796988,-73.931743,34.48,7,2030
9.0,Baxter Street & Bayard Street,40.7162,-74.000138,34.47,9,2611
9.0,2nd Avenue & East 111th Street,40.793837,-73.9400924,34.22,16,4675
9.0,Arden Street & Broadway,40.8646634,-73.9289023,34.19,4,1170
9.0,Delancey Street & Norfolk Street,40.7183875,-73.9873771,34.15,25,7321
9.0,Frederick Douglass Boulevard & West 145th Street,40.8228413,-73.9419205,34.12,35,10259
9.0,Malcolm X Boulevard & West 131st Street,40.8116007,-73.9428003,33.93,7,2063
9.0,Saint Nicholas Place & West 153rd Street,40.829083,-73.941078,33.67,2,594
9.0,Audubon Avenue & West 178th Street,40.846763,-73.933776,33.59,8,2382
9.0,Bleecker Street,40.7321786,-74.0035391,33.58,24,7148
9.0,West 134th Street,40.8126443,-73.9394765,33.56,1,298
9.0,Attorney Street & Stanton Street,40.719982,-73.9836281,33.44,7,2093
9.0,Broome Street & Holland Tunnel access,40.7244231,-74.006055,33.4,14,4191
9.0,Wadsworth Avenue & West 185th Street,40.852213,-73.933226,33.3,3,901
9.0,11th Avenue & West 40th Street,40.7595167,-73.9992636,33.2,88,26504
9.0,Division Street & Forsyth Street,40.7142818,-73.9941375,33.14,7,2112
9.0,Malcolm X Boulevard & West 141st Street,40.8179369,-73.9381673,32.95,2,607
9.0,Frederick Douglass Boulevard & West 126th Street,40.810843,-73.95068,32.92,12,3645
9.0,Cabrini Boulevard,40.854677,-73.938652,32.89,3,912
9.0,Adam Clayton Powell Jr. Boulevard & West 115th Street,40.8025125,-73.952928,32.61,6,1840
9.0,Bennett Avenue & West 192nd Street,40.858113,-73.932983,32.57,1,307
9.0,Edgecombe Avenue & West 163rd Street,40.83569,-73.937383,32.49,4,1231
9.0,Broome Street,40.724267,-74.004739,32.49,6,1847
9.0,Division Street,40.7142419,-73.9948484,32.46,9,2773
9.0,Adam Clayton Powell Jr. Boulevard & West 127th Street,40.8102509,-73.9473096,32.31,11,3404
9.0,Saint Nicholas Avenue & West 154th Street,40.83016,-73.941667,32.15,1,311
9.0,2nd Avenue & East 58th Street,40.7599903,-73.9647969,32.11,49,15261
9.0,Overlook Terrace & West 184th Street,40.8538229,-73.9363632,32.05,1,312
9.0,Edgecombe Avenue,40.834889,-73.937751,31.87,4,1255
9.0,East 102nd Street & Park Avenue,40.7904175,-73.9498913,31.85,15,4710
9.0,Macombs Place & West 150th Street,40.8258956,-73.9393527,31.75,2,630
9.0,Isham Street & Seaman Avenue,40.869877,-73.920897,31.7,2,631
9.0,Amsterdam Avenue,40.8042569,-73.9629285,31.68,8,2525
9.0,Malcolm X Boulevard & West 138th Street,40.8160584,-73.9395348,31.67,5,1579
9.0,2nd Avenue & East 123rd Street,40.8014612,-73.9345368,31.66,19,6001
9.0,Broadway & Hamilton Place,40.8207561,-73.9545541,31.65,12,3791
9.0,Fort Washington Avenue & West 164th Street,40.839174,-73.943465,31.61,3,949
9.0,Saint Nicholas Avenue & West 157th Street,40.8323747,-73.9408792,31.58,3,950
9.0,Haven Avenue & West 172nd Street,40.845333,-73.942339,31.5,6,1905
9.0,Broadway & West 125th Street,40.815657,-73.9582483,31.41,59,18781
9.0,East 116th Street & Lexington Avenue,40.7986157,-73.9416251,31.35,35,11166
9.0,Allen Street & Canal Street,40.7150548,-73.9923742,31.27,22,7035
9.0,Harlem River Driveway & Saint Nicholas Place,40.8303809,-73.9401576,31.27,11,3518
9.0,Fort Washington Avenue & Overlook Terrace,40.857109,-73.935602,31.1,6,1929
9.0,Amsterdam Avenue & Old Broadway,40.8151098,-73.9549865,31.06,6,1932
9.0,Adam Clayton Powell Jr. Boulevard & West 132nd Street,40.8133636,-73.9450358,30.73,13,4230
9.0,Delancey Street & Forsyth Street,40.7196783,-73.9921758,30.47,30,9845
9.0,East 130th Street & Madison Avenue,40.8088999,-73.9383306,30.36,7,2306
9.0,East 102nd Street & Lexington Avenue,40.7896812,-73.9481484,30.35,12,3954
9.0,Malcolm X Boulevard & West 124th Street,40.8070675,-73.9459054,30.31,14,4619
9.0,Frederick Douglass Boulevard & West 122nd Street,40.808238,-73.952585,30.2,8,2649
9.0,Sherman Avenue & West 204th Street,40.8651,-73.921884,30.04,8,2663
9.0,West 127th Street,40.812316,-73.952228,29.92,5,1671
9.0,2nd Avenue & East 110th Street,40.7931826,-73.940567,29.75,14,4706
9.0,Edgecombe Avenue & West 150th Street,40.826821,-73.941536,29.65,7,2361
9.0,East 10th Street & FDR Drive,40.7241822,-73.9735174,29.62,3,1013
9.0,East 117th Street & Lexington Avenue,40.7993007,-73.9411255,29.55,10,3384
9.0,2nd Avenue & East 112th Street,40.7944694,-73.9396282,29.47,13,4412
9.0,Malcolm X Boulevard & West 113th Street,40.800066,-73.9510418,29.44,3,1019
9.0,Edgecombe Avenue,40.833843,-73.938492,29.41,4,1360
9.0,Adam Clayton Powell Jr. Boulevard & West 146th Street,40.8223425,-73.9386611,29.35,3,1022
9.0,Saint Nicholas Avenue & Saint Nicholas Place,40.825956,-73.943357,29.14,8,2745
9.0,Chrystie Street & Delancey Street,40.7199017,-73.9929057,28.88,66,22851
9.0,Amsterdam Avenue & West 170th Street,40.8410633,-73.9360297,28.82,1,347
9.0,Adam Clayton Powell Jr. Boulevard & West 123rd Street,40.8076384,-73.9492072,28.73,8,2785
9.0,Fort Washington Avenue & West 176th Street,40.84721,-73.939779,28.71,6,2090
9.0,Post Avenue & West 204th Street,40.864112,-73.92125,28.69,7,2440
9.0,Bowery & Spring Street,40.7209741,-73.9938614,28.68,20,6974
9.0,Battery Place & Greenwich Street,40.7047334,-74.0150062,28.63,13,4540
9.0,Bowery & Catherine Street,40.7139962,-73.9974922,28.61,19,6640
9.0,Broadway & West 185th Street,40.852729,-73.93443,28.39,5,1761
9.0,Amsterdam Avenue & West 162nd Street,40.8358221,-73.9398835,28.38,3,1057
9.0,2nd Avenue & East 127th Street,40.8040762,-73.932669,28.29,15,5303
9.0,Audubon Avenue & West 168th Street,40.840487,-73.938364,28.21,2,709
9.0,Amsterdam Avenue & West 126th Street,40.8141391,-73.9556954,28.2,13,4610
9.0,Wadsworth Avenue & West 182nd Street,40.850417,-73.934544,27.8,3,1079
9.0,John Street,40.7090899,-74.0078053,27.76,5,1801
9.0,Morningside Avenue & West 116th Street,40.8055952,-73.9582071,27.57,3,1088
9.0,Riverside Drive,40.824739,-73.954347,27.47,1,364
9.0,Saint Nicholas Avenue & West 178th Street,40.847358,-73.935172,27.47,12,4369
9.0,East 99th Street & Park Avenue,40.7885339,-73.9512613,27.17,9,3312
9.0,Bowery,40.72165,-73.993586,27.16,14,5155
9.0,Saint Nicholas Avenue & West 168th Street,40.84095,-73.9394804,27.14,2,737
9.0,Vermilyea Avenue & West 207th Street,40.866759,-73.920612,27.11,10,3688
9.0,Henry Street & Mechanics Alley,40.7130528,-73.994075,27.03,1,370
9.0,Malcolm X Boulevard & West 134th Street,40.8134039,-73.9412735,26.97,6,2225
9.0,Malcolm X Boulevard,40.8147543,-73.9402901,26.88,7,2604
9.0,Adam Clayton Powell Jr. Boulevard & West 137th Street,40.8166319,-73.9428436,26.7,2,749
9.0,Beekman Street,40.707216,-74.002744,26.67,2,750
9.0,5th Avenue,40.814044,-73.936688,26.64,5,1877
9.0,Payson Avenue & Seaman Avenue,40.868686,-73.923433,26.34,3,1139
9.0,Rivington Street,40.7188259,-73.9842294,26.29,6,2282
9.0,East 106th Street & Lexington Avenue,40.792248,-73.9462785,26.29,14,5326
9.0,Convent Avenue & West 148th Street,40.8265723,-73.944818,26.27,3,1142
9.0,Riverside Drive & West 165th Street,40.8410394,-73.9447121,25.94,33,12723
9.0,12th Avenue & Riverside Drive,40.81751,-73.960687,25.91,10,3860
9.0,Catherine Street & Henry Street,40.7128049,-73.9971157,25.66,20,7793
9.0,2nd Avenue & East 108th Street,40.791908,-73.941503,25.63,10,3902
9.0,Allen Street & Delancey Street,40.7191088,-73.990284,25.62,53,20683
9.0,State Street,40.7045149,-74.0142415,25.56,19,7434
9.0,Madison Street & Rutgers Street,40.7126536,-73.9900158,25.52,8,3135
9.0,Amsterdam Avenue & West 130th Street,40.8157311,-73.9545328,25.49,4,1569
9.0,East 132nd Street,40.8094179,-73.9356814,25.3,5,1976
9.0,Frederick Douglass Boulevard & West 140th Street,40.819673,-73.944231,25.27,12,4748
9.0,East 99th Street & Lexington Avenue,40.787792,-73.9495277,25.22,13,5155
9.0,Bradhurst Avenue,40.827039,-73.94014,25.06,2,798
9.0,5th Avenue & East 120th Street,40.803228,-73.944597,25.04,5,1997
9.0,Adam Clayton Powell Jr. Boulevard & West 119th Street,40.8051865,-73.9511881,25.03,5,1998
9.0,Riverside Drive & West 102nd Street,40.799705,-73.971924,25.02,3,1199
9.0,Abraham Kazan Street & Grand Street,40.7144617,-73.9816476,24.98,4,1601
9.0,Saint Nicholas Avenue & West 121st Street,40.80755,-73.952904,24.98,3,1201
9.0,Bowery,40.7150274,-73.9967566,24.91,16,6422
9.0,Trinity Place,40.7069636,-74.0135064,24.9,6,2410
9.0,Delancey Street & Essex Street,40.7186193,-73.9881683,24.87,70,28144
9.0,Fort Washington Avenue & West 165th Street,40.840193,-73.943066,24.83,32,12888
9.0,Amsterdam Avenue & West 150th Street,40.8283947,-73.9452839,24.72,4,1618
9.0,Riverside Drive & West 150th Street,40.830244,-73.949688,24.66,2,811
9.0,Norfolk Street & Stanton Street,40.7207426,-73.98616,24.55,7,2851
9.0,5th Avenue & East 132nd Street,40.810856,-73.939018,24.36,13,5337
9.0,Saint Nicholas Avenue & West 117th Street,40.80419,-73.952723,24.27,2,824
9.0,Baxter Street & Hester Street,40.718445,-73.998753,24.21,8,3304
9.0,Riverside Drive,40.828296,-73.950858,24.17,7,2896
9.0,11th Avenue,40.7482137,-74.0074126,24.11,12,4978
9.0,Bogardus Place & Ellwood Street,40.859545,-73.927977,24.1,1,415
9.0,Canal Street & Greenwich Street,40.7246766,-74.0093172,24.03,32,13314
9.0,Adam Clayton Powell Jr. Boulevard & West 116th Street,40.8031867,-73.9524559,23.96,24,10016
9.0,Convent Avenue & Morningside Avenue,40.812692,-73.953129,23.87,15,6283
9.0,Amsterdam Avenue & West 145th Street,40.8252298,-73.947602,23.84,12,5034
9.0,Bennett Avenue & West 190th Street,40.856783,-73.933681,23.81,1,420
9.0,Audubon Avenue & West 179th Street,40.847412,-73.933307,23.78,5,2103
9.0,East 108th Street & Park Avenue,40.7942872,-73.9470737,23.77,9,3786
9.0,Bowery & Hester Street,40.7172937,-73.99544,23.72,31,13071
9.0,Adam Clayton Powell Jr. Boulevard & West 118th Street,40.8045666,-73.9516525,23.68,8,3379
9.0,Canal Street,40.719916,-74.0025889,23.66,26,10991
9.0,Adam Clayton Powell Jr. Boulevard & West 138th Street,40.8171973,-73.9422256,23.58,6,2544
9.0,Dyer Avenue & West 41st Street,40.7583702,-73.9943941,23.56,50,21219
9.0,Hamilton Place & West 139th Street,40.8221718,-73.9520987,23.42,1,427
9.0,2nd Avenue & East 106th Street,40.7906269,-73.9424329,23.4,19,8118
9.0,Broadway & West 183rd Street,40.851434,-73.935083,23.4,6,2564
9.0,Haven Avenue,40.846231,-73.94261,23.35,5,2141
9.0,Front Street & Peck Slip,40.7078766,-74.0014687,23.2,4,1724
9.0,5th Avenue & West 111th Street,40.797478,-73.948792,23.15,16,6911
9.0,East 115th Street & Lexington Avenue,40.7979309,-73.9421296,23.13,8,3458
9.0,Saint Nicholas Avenue & West 140th Street,40.820572,-73.946403,23.11,4,1731
9.0,Mercer Street,40.720341,-74.002221,23.09,3,1299
9.0,Broadway,40.850774,-73.935426,23.0,6,2609
9.0,East 111th Street & Lexington Avenue,40.7954473,-73.9439398,22.84,9,3941
9.0,Frederick Douglass Boulevard & West 142nd Street,40.820917,-73.943322,22.77,9,3953
9.0,Saint Nicholas Avenue & West 114th Street,40.80153,-73.952556,22.75,4,1758
9.0,Broadway & West 207th Street,40.867693,-73.921214,22.55,34,15075
9.0,Bowery & Prince Street,40.7223416,-73.9932043,22.24,26,11691
9.0,East 100th Street & Lexington Avenue,40.7884298,-73.9490632,22.2,10,4504
9.0,Malcolm X Boulevard & West 143rd Street,40.8191777,-73.9372632,22.15,2,903
9.0,2nd Avenue & East 113th Street,40.795072,-73.939189,22.06,3,1360
9.0,East 129th Street & Madison Avenue,40.8082712,-73.9387908,22.04,6,2722
9.0,Amsterdam Avenue & West 111th Street,40.8036303,-73.9633861,22.02,8,3633
9.0,Saint Nicholas Avenue & West 123rd Street,40.809237,-73.953005,21.95,8,3644
9.0,Delancey Street & Ludlow Street,40.7188714,-73.9889819,21.86,45,20583
9.0,Canal Street & Lafayette Street,40.71843,-74.000532,21.85,72,32956
9.0,Broadway & West 133rd Street,40.8187821,-73.9559715,21.85,20,9155
9.0,Adam Clayton Powell Jr. Boulevard & West 124th Street,40.8083265,-73.9488961,21.75,15,6896
9.0,Broadway & West 142nd Street,40.8244983,-73.9517954,21.66,11,5078
9.0,Grand Street,40.7149509,-73.9833174,21.6,5,2315
9.0,Amsterdam Avenue & West 148th Street,40.8271519,-73.9461917,21.51,5,2324
9.0,Convent Avenue & West 145th Street,40.8246448,-73.9462259,21.44,13,6063
9.0,Fort Washington Avenue & West 181st Street,40.850909,-73.938284,21.39,13,6078
9.0,East 103rd Street & Lexington Avenue,40.7903168,-73.9476849,21.32,8,3752
9.0,5th Avenue & East 116th Street,40.800665,-73.946462,21.09,23,10906
9.0,Broome Street & Eldridge Street,40.7185836,-73.9917491,21.05,9,4275
9.0,East 128th Street & Madison Avenue,40.8076531,-73.9392434,21.04,8,3803
9.0,Bowery & Grand Street,40.7184578,-73.9948124,21.0,38,18098
9.0,Forsyth Street,40.7210321,-73.9915038,20.91,3,1435
9.0,2nd Avenue,40.802095,-73.9340804,20.9,12,5742
9.0,Hester Street & Orchard Street,40.7160237,-73.9913112,20.85,3,1439
9.0,Frederick Douglass Boulevard & West 132nd Street,40.81458,-73.947947,20.81,9,4324
9.0,Saint Nicholas Avenue & West 119th Street,40.80587,-73.952807,20.64,4,1938
9.0,Bank Street & Waverly Place,40.737066,-74.002136,20.6,2,971
9.0,Edgecombe Avenue & Saint Nicholas Avenue,40.817116,-73.948009,20.58,4,1944
9.0,Saint Nicholas Place,40.828447,-73.94154,20.51,2,975
9.0,Hester Street & Ludlow Street,40.7157938,-73.9905541,20.46,4,1955
9.0,Malcolm X Boulevard & West 117th Street,40.8026735,-73.949123,20.45,12,5867
9.0,Norfolk Street,40.717409,-73.987879,20.45,3,1467
9.0,Broadway & Canal Street,40.7194058,-74.0018769,20.42,95,46518
